conversation_id,utterance_id,speaker,utterance,generation_strategy,source,metadata
16,16_0,Person1,"Hey Arjun, thanks for agreeing to chat about the upcoming hackathon at Northeastern.",intra-sentential,LLM,"['minimax/minimax-m2:free', 'Background:\nGenerate a conversation between two people (personas specified below) involving code-switching between English and Hindi. Read both personas below and generate a scenario based on both speakers.\n\n\n    Personas: \n    Person1: Maya Rao is a 20-year-old female student at Northeastern University majoring in Computer Science and Data Science, and she speaks English and Hindi.\n    Person2: Arjun Mehta is a 29-year-old male software engineer at Microsoft on the Azure Storage team, and he speaks English and Hindi.\n    \nPrompt:\nThis conversation should mimic intra-sentential code-switching. Intra-sentential code-switching is the mixing of two or more languages, dialects, or registers within a single sentence. This type of switching occurs in the middle of a sentence without hesitation, seamlessly blending elements from different linguistic systems. Use the examples below as a reference for this conversation.\n\nIntra-sentential Example Sentences:\n1. <Hindi>आज थोड़ी देरी हो जाएगी</Hindi>, but I’ll still join the standup.\n2. <Hindi>अगर तुम्हें सही लगे</Hindi>, we can deploy the patch tonight.\n3. <Hindi>थोड़ा नेटवर्क स्लो है</Hindi>, so the upload might take longer.\n4. I reviewed your PR, <Hindi>बस डॉक्यूमेंटेशन अपडेट कर दो</Hindi>, and then we can merge.\n5. The lecture was great, <Hindi>खासकर जब प्रोफेसर ने उदाहरण दिए</Hindi>, it all clicked.\n6. Meet me outside the library, <Hindi>जहाँ हम डिबगिंग शुरू करेंगे</Hindi>, and bring your laptop.\n7. Let’s finalize the dataset split by noon, <Hindi>ताकि ट्रेनिंग समय पर शुरू हो सके</Hindi>.\n8. I’ll handle the client email first, <Hindi>फिर हम रिपोर्ट पर साथ में काम करेंगे</Hindi>.\n9. The prototype runs fine on my machine, <Hindi>लेकिन प्रोडक्शन के लिए और टेस्ट चाहिए</Hindi>.\n\n\nSpecifications:\nGenerate 10-12 sentences per conversation. Alternate the speakers at every sentence. 25 percent of sentences need to include a code switch (1 out of 4 sentences). Generate ALL Hindi words in Devanagari characters, DO NOT generate Hindi words in romanized English. Generate each sentence in the following form: “<Speaker>: <sentence>.<line-break> ”. Look at the examples of code-switched and non-code-switched sentences below.\n\nExample code-switched sentence: “Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.""\n\nExample non-code-switched sentence: “Person1: Hi Rohan, thanks for joining the call, I wanted to discuss the current status of the feature delivery.”\n\n']"
16,16_1,Person2,"No problem, Maya. I’m excited to share some insights from my work on Azure Storage.",intra-sentential,LLM,"['minimax/minimax-m2:free', 'Background:\nGenerate a conversation between two people (personas specified below) involving code-switching between English and Hindi. Read both personas below and generate a scenario based on both speakers.\n\n\n    Personas: \n    Person1: Maya Rao is a 20-year-old female student at Northeastern University majoring in Computer Science and Data Science, and she speaks English and Hindi.\n    Person2: Arjun Mehta is a 29-year-old male software engineer at Microsoft on the Azure Storage team, and he speaks English and Hindi.\n    \nPrompt:\nThis conversation should mimic intra-sentential code-switching. Intra-sentential code-switching is the mixing of two or more languages, dialects, or registers within a single sentence. This type of switching occurs in the middle of a sentence without hesitation, seamlessly blending elements from different linguistic systems. Use the examples below as a reference for this conversation.\n\nIntra-sentential Example Sentences:\n1. <Hindi>आज थोड़ी देरी हो जाएगी</Hindi>, but I’ll still join the standup.\n2. <Hindi>अगर तुम्हें सही लगे</Hindi>, we can deploy the patch tonight.\n3. <Hindi>थोड़ा नेटवर्क स्लो है</Hindi>, so the upload might take longer.\n4. I reviewed your PR, <Hindi>बस डॉक्यूमेंटेशन अपडेट कर दो</Hindi>, and then we can merge.\n5. The lecture was great, <Hindi>खासकर जब प्रोफेसर ने उदाहरण दिए</Hindi>, it all clicked.\n6. Meet me outside the library, <Hindi>जहाँ हम डिबगिंग शुरू करेंगे</Hindi>, and bring your laptop.\n7. Let’s finalize the dataset split by noon, <Hindi>ताकि ट्रेनिंग समय पर शुरू हो सके</Hindi>.\n8. I’ll handle the client email first, <Hindi>फिर हम रिपोर्ट पर साथ में काम करेंगे</Hindi>.\n9. The prototype runs fine on my machine, <Hindi>लेकिन प्रोडक्शन के लिए और टेस्ट चाहिए</Hindi>.\n\n\nSpecifications:\nGenerate 10-12 sentences per conversation. Alternate the speakers at every sentence. 25 percent of sentences need to include a code switch (1 out of 4 sentences). Generate ALL Hindi words in Devanagari characters, DO NOT generate Hindi words in romanized English. Generate each sentence in the following form: “<Speaker>: <sentence>.<line-break> ”. Look at the examples of code-switched and non-code-switched sentences below.\n\nExample code-switched sentence: “Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.""\n\nExample non-code-switched sentence: “Person1: Hi Rohan, thanks for joining the call, I wanted to discuss the current status of the feature delivery.”\n\n']"
16,16_2,Person1,"I’ve been looking at internship opportunities, <Hindi>क्या आपके पास कोई टिप्स हैं</Hindi> for someone aiming to join the Azure team?",intra-sentential,LLM,"['minimax/minimax-m2:free', 'Background:\nGenerate a conversation between two people (personas specified below) involving code-switching between English and Hindi. Read both personas below and generate a scenario based on both speakers.\n\n\n    Personas: \n    Person1: Maya Rao is a 20-year-old female student at Northeastern University majoring in Computer Science and Data Science, and she speaks English and Hindi.\n    Person2: Arjun Mehta is a 29-year-old male software engineer at Microsoft on the Azure Storage team, and he speaks English and Hindi.\n    \nPrompt:\nThis conversation should mimic intra-sentential code-switching. Intra-sentential code-switching is the mixing of two or more languages, dialects, or registers within a single sentence. This type of switching occurs in the middle of a sentence without hesitation, seamlessly blending elements from different linguistic systems. Use the examples below as a reference for this conversation.\n\nIntra-sentential Example Sentences:\n1. <Hindi>आज थोड़ी देरी हो जाएगी</Hindi>, but I’ll still join the standup.\n2. <Hindi>अगर तुम्हें सही लगे</Hindi>, we can deploy the patch tonight.\n3. <Hindi>थोड़ा नेटवर्क स्लो है</Hindi>, so the upload might take longer.\n4. I reviewed your PR, <Hindi>बस डॉक्यूमेंटेशन अपडेट कर दो</Hindi>, and then we can merge.\n5. The lecture was great, <Hindi>खासकर जब प्रोफेसर ने उदाहरण दिए</Hindi>, it all clicked.\n6. Meet me outside the library, <Hindi>जहाँ हम डिबगिंग शुरू करेंगे</Hindi>, and bring your laptop.\n7. Let’s finalize the dataset split by noon, <Hindi>ताकि ट्रेनिंग समय पर शुरू हो सके</Hindi>.\n8. I’ll handle the client email first, <Hindi>फिर हम रिपोर्ट पर साथ में काम करेंगे</Hindi>.\n9. The prototype runs fine on my machine, <Hindi>लेकिन प्रोडक्शन के लिए और टेस्ट चाहिए</Hindi>.\n\n\nSpecifications:\nGenerate 10-12 sentences per conversation. Alternate the speakers at every sentence. 25 percent of sentences need to include a code switch (1 out of 4 sentences). Generate ALL Hindi words in Devanagari characters, DO NOT generate Hindi words in romanized English. Generate each sentence in the following form: “<Speaker>: <sentence>.<line-break> ”. Look at the examples of code-switched and non-code-switched sentences below.\n\nExample code-switched sentence: “Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.""\n\nExample non-code-switched sentence: “Person1: Hi Rohan, thanks for joining the call, I wanted to discuss the current status of the feature delivery.”\n\n']"
16,16_3,Person2,"Absolutely, I’d suggest building a portfolio with projects that showcase your understanding of distributed systems and data pipelines.",intra-sentential,LLM,"['minimax/minimax-m2:free', 'Background:\nGenerate a conversation between two people (personas specified below) involving code-switching between English and Hindi. Read both personas below and generate a scenario based on both speakers.\n\n\n    Personas: \n    Person1: Maya Rao is a 20-year-old female student at Northeastern University majoring in Computer Science and Data Science, and she speaks English and Hindi.\n    Person2: Arjun Mehta is a 29-year-old male software engineer at Microsoft on the Azure Storage team, and he speaks English and Hindi.\n    \nPrompt:\nThis conversation should mimic intra-sentential code-switching. Intra-sentential code-switching is the mixing of two or more languages, dialects, or registers within a single sentence. This type of switching occurs in the middle of a sentence without hesitation, seamlessly blending elements from different linguistic systems. Use the examples below as a reference for this conversation.\n\nIntra-sentential Example Sentences:\n1. <Hindi>आज थोड़ी देरी हो जाएगी</Hindi>, but I’ll still join the standup.\n2. <Hindi>अगर तुम्हें सही लगे</Hindi>, we can deploy the patch tonight.\n3. <Hindi>थोड़ा नेटवर्क स्लो है</Hindi>, so the upload might take longer.\n4. I reviewed your PR, <Hindi>बस डॉक्यूमेंटेशन अपडेट कर दो</Hindi>, and then we can merge.\n5. The lecture was great, <Hindi>खासकर जब प्रोफेसर ने उदाहरण दिए</Hindi>, it all clicked.\n6. Meet me outside the library, <Hindi>जहाँ हम डिबगिंग शुरू करेंगे</Hindi>, and bring your laptop.\n7. Let’s finalize the dataset split by noon, <Hindi>ताकि ट्रेनिंग समय पर शुरू हो सके</Hindi>.\n8. I’ll handle the client email first, <Hindi>फिर हम रिपोर्ट पर साथ में काम करेंगे</Hindi>.\n9. The prototype runs fine on my machine, <Hindi>लेकिन प्रोडक्शन के लिए और टेस्ट चाहिए</Hindi>.\n\n\nSpecifications:\nGenerate 10-12 sentences per conversation. Alternate the speakers at every sentence. 25 percent of sentences need to include a code switch (1 out of 4 sentences). Generate ALL Hindi words in Devanagari characters, DO NOT generate Hindi words in romanized English. Generate each sentence in the following form: “<Speaker>: <sentence>.<line-break> ”. Look at the examples of code-switched and non-code-switched sentences below.\n\nExample code-switched sentence: “Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.""\n\nExample non-code-switched sentence: “Person1: Hi Rohan, thanks for joining the call, I wanted to discuss the current status of the feature delivery.”\n\n']"
16,16_4,Person1,"I’m planning to add a project that uses Cosmos DB to store sensor data for a smart campus initiative, does that align with Microsoft’s stack?",intra-sentential,LLM,"['minimax/minimax-m2:free', 'Background:\nGenerate a conversation between two people (personas specified below) involving code-switching between English and Hindi. Read both personas below and generate a scenario based on both speakers.\n\n\n    Personas: \n    Person1: Maya Rao is a 20-year-old female student at Northeastern University majoring in Computer Science and Data Science, and she speaks English and Hindi.\n    Person2: Arjun Mehta is a 29-year-old male software engineer at Microsoft on the Azure Storage team, and he speaks English and Hindi.\n    \nPrompt:\nThis conversation should mimic intra-sentential code-switching. Intra-sentential code-switching is the mixing of two or more languages, dialects, or registers within a single sentence. This type of switching occurs in the middle of a sentence without hesitation, seamlessly blending elements from different linguistic systems. Use the examples below as a reference for this conversation.\n\nIntra-sentential Example Sentences:\n1. <Hindi>आज थोड़ी देरी हो जाएगी</Hindi>, but I’ll still join the standup.\n2. <Hindi>अगर तुम्हें सही लगे</Hindi>, we can deploy the patch tonight.\n3. <Hindi>थोड़ा नेटवर्क स्लो है</Hindi>, so the upload might take longer.\n4. I reviewed your PR, <Hindi>बस डॉक्यूमेंटेशन अपडेट कर दो</Hindi>, and then we can merge.\n5. The lecture was great, <Hindi>खासकर जब प्रोफेसर ने उदाहरण दिए</Hindi>, it all clicked.\n6. Meet me outside the library, <Hindi>जहाँ हम डिबगिंग शुरू करेंगे</Hindi>, and bring your laptop.\n7. Let’s finalize the dataset split by noon, <Hindi>ताकि ट्रेनिंग समय पर शुरू हो सके</Hindi>.\n8. I’ll handle the client email first, <Hindi>फिर हम रिपोर्ट पर साथ में काम करेंगे</Hindi>.\n9. The prototype runs fine on my machine, <Hindi>लेकिन प्रोडक्शन के लिए और टेस्ट चाहिए</Hindi>.\n\n\nSpecifications:\nGenerate 10-12 sentences per conversation. Alternate the speakers at every sentence. 25 percent of sentences need to include a code switch (1 out of 4 sentences). Generate ALL Hindi words in Devanagari characters, DO NOT generate Hindi words in romanized English. Generate each sentence in the following form: “<Speaker>: <sentence>.<line-break> ”. Look at the examples of code-switched and non-code-switched sentences below.\n\nExample code-switched sentence: “Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.""\n\nExample non-code-switched sentence: “Person1: Hi Rohan, thanks for joining the call, I wanted to discuss the current status of the feature delivery.”\n\n']"
16,16_5,Person2,"That sounds solid, <Hindi>लेकिन पहले स्पार्क के साथ डेटा इंजेशन को ऑप्टिमाइज़ करो</Hindi> to avoid latency spikes.",intra-sentential,LLM,"['minimax/minimax-m2:free', 'Background:\nGenerate a conversation between two people (personas specified below) involving code-switching between English and Hindi. Read both personas below and generate a scenario based on both speakers.\n\n\n    Personas: \n    Person1: Maya Rao is a 20-year-old female student at Northeastern University majoring in Computer Science and Data Science, and she speaks English and Hindi.\n    Person2: Arjun Mehta is a 29-year-old male software engineer at Microsoft on the Azure Storage team, and he speaks English and Hindi.\n    \nPrompt:\nThis conversation should mimic intra-sentential code-switching. Intra-sentential code-switching is the mixing of two or more languages, dialects, or registers within a single sentence. This type of switching occurs in the middle of a sentence without hesitation, seamlessly blending elements from different linguistic systems. Use the examples below as a reference for this conversation.\n\nIntra-sentential Example Sentences:\n1. <Hindi>आज थोड़ी देरी हो जाएगी</Hindi>, but I’ll still join the standup.\n2. <Hindi>अगर तुम्हें सही लगे</Hindi>, we can deploy the patch tonight.\n3. <Hindi>थोड़ा नेटवर्क स्लो है</Hindi>, so the upload might take longer.\n4. I reviewed your PR, <Hindi>बस डॉक्यूमेंटेशन अपडेट कर दो</Hindi>, and then we can merge.\n5. The lecture was great, <Hindi>खासकर जब प्रोफेसर ने उदाहरण दिए</Hindi>, it all clicked.\n6. Meet me outside the library, <Hindi>जहाँ हम डिबगिंग शुरू करेंगे</Hindi>, and bring your laptop.\n7. Let’s finalize the dataset split by noon, <Hindi>ताकि ट्रेनिंग समय पर शुरू हो सके</Hindi>.\n8. I’ll handle the client email first, <Hindi>फिर हम रिपोर्ट पर साथ में काम करेंगे</Hindi>.\n9. The prototype runs fine on my machine, <Hindi>लेकिन प्रोडक्शन के लिए और टेस्ट चाहिए</Hindi>.\n\n\nSpecifications:\nGenerate 10-12 sentences per conversation. Alternate the speakers at every sentence. 25 percent of sentences need to include a code switch (1 out of 4 sentences). Generate ALL Hindi words in Devanagari characters, DO NOT generate Hindi words in romanized English. Generate each sentence in the following form: “<Speaker>: <sentence>.<line-break> ”. Look at the examples of code-switched and non-code-switched sentences below.\n\nExample code-switched sentence: “Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.""\n\nExample non-code-switched sentence: “Person1: Hi Rohan, thanks for joining the call, I wanted to discuss the current status of the feature delivery.”\n\n']"
16,16_6,Person1,Good point. How would you approach load testing for a storage API that handles millions of writes per second?,intra-sentential,LLM,"['minimax/minimax-m2:free', 'Background:\nGenerate a conversation between two people (personas specified below) involving code-switching between English and Hindi. Read both personas below and generate a scenario based on both speakers.\n\n\n    Personas: \n    Person1: Maya Rao is a 20-year-old female student at Northeastern University majoring in Computer Science and Data Science, and she speaks English and Hindi.\n    Person2: Arjun Mehta is a 29-year-old male software engineer at Microsoft on the Azure Storage team, and he speaks English and Hindi.\n    \nPrompt:\nThis conversation should mimic intra-sentential code-switching. Intra-sentential code-switching is the mixing of two or more languages, dialects, or registers within a single sentence. This type of switching occurs in the middle of a sentence without hesitation, seamlessly blending elements from different linguistic systems. Use the examples below as a reference for this conversation.\n\nIntra-sentential Example Sentences:\n1. <Hindi>आज थोड़ी देरी हो जाएगी</Hindi>, but I’ll still join the standup.\n2. <Hindi>अगर तुम्हें सही लगे</Hindi>, we can deploy the patch tonight.\n3. <Hindi>थोड़ा नेटवर्क स्लो है</Hindi>, so the upload might take longer.\n4. I reviewed your PR, <Hindi>बस डॉक्यूमेंटेशन अपडेट कर दो</Hindi>, and then we can merge.\n5. The lecture was great, <Hindi>खासकर जब प्रोफेसर ने उदाहरण दिए</Hindi>, it all clicked.\n6. Meet me outside the library, <Hindi>जहाँ हम डिबगिंग शुरू करेंगे</Hindi>, and bring your laptop.\n7. Let’s finalize the dataset split by noon, <Hindi>ताकि ट्रेनिंग समय पर शुरू हो सके</Hindi>.\n8. I’ll handle the client email first, <Hindi>फिर हम रिपोर्ट पर साथ में काम करेंगे</Hindi>.\n9. The prototype runs fine on my machine, <Hindi>लेकिन प्रोडक्शन के लिए और टेस्ट चाहिए</Hindi>.\n\n\nSpecifications:\nGenerate 10-12 sentences per conversation. Alternate the speakers at every sentence. 25 percent of sentences need to include a code switch (1 out of 4 sentences). Generate ALL Hindi words in Devanagari characters, DO NOT generate Hindi words in romanized English. Generate each sentence in the following form: “<Speaker>: <sentence>.<line-break> ”. Look at the examples of code-switched and non-code-switched sentences below.\n\nExample code-switched sentence: “Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.""\n\nExample non-code-switched sentence: “Person1: Hi Rohan, thanks for joining the call, I wanted to discuss the current status of the feature delivery.”\n\n']"
16,16_7,Person2,"I’d set up a testing pipeline with Locust, then monitor performance using Azure Monitor’s metrics for throughput and latency.",intra-sentential,LLM,"['minimax/minimax-m2:free', 'Background:\nGenerate a conversation between two people (personas specified below) involving code-switching between English and Hindi. Read both personas below and generate a scenario based on both speakers.\n\n\n    Personas: \n    Person1: Maya Rao is a 20-year-old female student at Northeastern University majoring in Computer Science and Data Science, and she speaks English and Hindi.\n    Person2: Arjun Mehta is a 29-year-old male software engineer at Microsoft on the Azure Storage team, and he speaks English and Hindi.\n    \nPrompt:\nThis conversation should mimic intra-sentential code-switching. Intra-sentential code-switching is the mixing of two or more languages, dialects, or registers within a single sentence. This type of switching occurs in the middle of a sentence without hesitation, seamlessly blending elements from different linguistic systems. Use the examples below as a reference for this conversation.\n\nIntra-sentential Example Sentences:\n1. <Hindi>आज थोड़ी देरी हो जाएगी</Hindi>, but I’ll still join the standup.\n2. <Hindi>अगर तुम्हें सही लगे</Hindi>, we can deploy the patch tonight.\n3. <Hindi>थोड़ा नेटवर्क स्लो है</Hindi>, so the upload might take longer.\n4. I reviewed your PR, <Hindi>बस डॉक्यूमेंटेशन अपडेट कर दो</Hindi>, and then we can merge.\n5. The lecture was great, <Hindi>खासकर जब प्रोफेसर ने उदाहरण दिए</Hindi>, it all clicked.\n6. Meet me outside the library, <Hindi>जहाँ हम डिबगिंग शुरू करेंगे</Hindi>, and bring your laptop.\n7. Let’s finalize the dataset split by noon, <Hindi>ताकि ट्रेनिंग समय पर शुरू हो सके</Hindi>.\n8. I’ll handle the client email first, <Hindi>फिर हम रिपोर्ट पर साथ में काम करेंगे</Hindi>.\n9. The prototype runs fine on my machine, <Hindi>लेकिन प्रोडक्शन के लिए और टेस्ट चाहिए</Hindi>.\n\n\nSpecifications:\nGenerate 10-12 sentences per conversation. Alternate the speakers at every sentence. 25 percent of sentences need to include a code switch (1 out of 4 sentences). Generate ALL Hindi words in Devanagari characters, DO NOT generate Hindi words in romanized English. Generate each sentence in the following form: “<Speaker>: <sentence>.<line-break> ”. Look at the examples of code-switched and non-code-switched sentences below.\n\nExample code-switched sentence: “Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.""\n\nExample non-code-switched sentence: “Person1: Hi Rohan, thanks for joining the call, I wanted to discuss the current status of the feature delivery.”\n\n']"
16,16_8,Person1,"I’ll start drafting the test plan, <Hindi>ताकि हम रात के अंत तक इसे पूरा कर सकें</Hindi>.",intra-sentential,LLM,"['minimax/minimax-m2:free', 'Background:\nGenerate a conversation between two people (personas specified below) involving code-switching between English and Hindi. Read both personas below and generate a scenario based on both speakers.\n\n\n    Personas: \n    Person1: Maya Rao is a 20-year-old female student at Northeastern University majoring in Computer Science and Data Science, and she speaks English and Hindi.\n    Person2: Arjun Mehta is a 29-year-old male software engineer at Microsoft on the Azure Storage team, and he speaks English and Hindi.\n    \nPrompt:\nThis conversation should mimic intra-sentential code-switching. Intra-sentential code-switching is the mixing of two or more languages, dialects, or registers within a single sentence. This type of switching occurs in the middle of a sentence without hesitation, seamlessly blending elements from different linguistic systems. Use the examples below as a reference for this conversation.\n\nIntra-sentential Example Sentences:\n1. <Hindi>आज थोड़ी देरी हो जाएगी</Hindi>, but I’ll still join the standup.\n2. <Hindi>अगर तुम्हें सही लगे</Hindi>, we can deploy the patch tonight.\n3. <Hindi>थोड़ा नेटवर्क स्लो है</Hindi>, so the upload might take longer.\n4. I reviewed your PR, <Hindi>बस डॉक्यूमेंटेशन अपडेट कर दो</Hindi>, and then we can merge.\n5. The lecture was great, <Hindi>खासकर जब प्रोफेसर ने उदाहरण दिए</Hindi>, it all clicked.\n6. Meet me outside the library, <Hindi>जहाँ हम डिबगिंग शुरू करेंगे</Hindi>, and bring your laptop.\n7. Let’s finalize the dataset split by noon, <Hindi>ताकि ट्रेनिंग समय पर शुरू हो सके</Hindi>.\n8. I’ll handle the client email first, <Hindi>फिर हम रिपोर्ट पर साथ में काम करेंगे</Hindi>.\n9. The prototype runs fine on my machine, <Hindi>लेकिन प्रोडक्शन के लिए और टेस्ट चाहिए</Hindi>.\n\n\nSpecifications:\nGenerate 10-12 sentences per conversation. Alternate the speakers at every sentence. 25 percent of sentences need to include a code switch (1 out of 4 sentences). Generate ALL Hindi words in Devanagari characters, DO NOT generate Hindi words in romanized English. Generate each sentence in the following form: “<Speaker>: <sentence>.<line-break> ”. Look at the examples of code-switched and non-code-switched sentences below.\n\nExample code-switched sentence: “Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.""\n\nExample non-code-switched sentence: “Person1: Hi Rohan, thanks for joining the call, I wanted to discuss the current status of the feature delivery.”\n\n']"
16,16_9,Person2,"Great, if you need any review of your test scenarios, feel free to send them over before you start coding.",intra-sentential,LLM,"['minimax/minimax-m2:free', 'Background:\nGenerate a conversation between two people (personas specified below) involving code-switching between English and Hindi. Read both personas below and generate a scenario based on both speakers.\n\n\n    Personas: \n    Person1: Maya Rao is a 20-year-old female student at Northeastern University majoring in Computer Science and Data Science, and she speaks English and Hindi.\n    Person2: Arjun Mehta is a 29-year-old male software engineer at Microsoft on the Azure Storage team, and he speaks English and Hindi.\n    \nPrompt:\nThis conversation should mimic intra-sentential code-switching. Intra-sentential code-switching is the mixing of two or more languages, dialects, or registers within a single sentence. This type of switching occurs in the middle of a sentence without hesitation, seamlessly blending elements from different linguistic systems. Use the examples below as a reference for this conversation.\n\nIntra-sentential Example Sentences:\n1. <Hindi>आज थोड़ी देरी हो जाएगी</Hindi>, but I’ll still join the standup.\n2. <Hindi>अगर तुम्हें सही लगे</Hindi>, we can deploy the patch tonight.\n3. <Hindi>थोड़ा नेटवर्क स्लो है</Hindi>, so the upload might take longer.\n4. I reviewed your PR, <Hindi>बस डॉक्यूमेंटेशन अपडेट कर दो</Hindi>, and then we can merge.\n5. The lecture was great, <Hindi>खासकर जब प्रोफेसर ने उदाहरण दिए</Hindi>, it all clicked.\n6. Meet me outside the library, <Hindi>जहाँ हम डिबगिंग शुरू करेंगे</Hindi>, and bring your laptop.\n7. Let’s finalize the dataset split by noon, <Hindi>ताकि ट्रेनिंग समय पर शुरू हो सके</Hindi>.\n8. I’ll handle the client email first, <Hindi>फिर हम रिपोर्ट पर साथ में काम करेंगे</Hindi>.\n9. The prototype runs fine on my machine, <Hindi>लेकिन प्रोडक्शन के लिए और टेस्ट चाहिए</Hindi>.\n\n\nSpecifications:\nGenerate 10-12 sentences per conversation. Alternate the speakers at every sentence. 25 percent of sentences need to include a code switch (1 out of 4 sentences). Generate ALL Hindi words in Devanagari characters, DO NOT generate Hindi words in romanized English. Generate each sentence in the following form: “<Speaker>: <sentence>.<line-break> ”. Look at the examples of code-switched and non-code-switched sentences below.\n\nExample code-switched sentence: “Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.""\n\nExample non-code-switched sentence: “Person1: Hi Rohan, thanks for joining the call, I wanted to discuss the current status of the feature delivery.”\n\n']"
16,16_10,Person1,Are there any Microsoft events coming up in Boston where we could meet in person and discuss further?,intra-sentential,LLM,"['minimax/minimax-m2:free', 'Background:\nGenerate a conversation between two people (personas specified below) involving code-switching between English and Hindi. Read both personas below and generate a scenario based on both speakers.\n\n\n    Personas: \n    Person1: Maya Rao is a 20-year-old female student at Northeastern University majoring in Computer Science and Data Science, and she speaks English and Hindi.\n    Person2: Arjun Mehta is a 29-year-old male software engineer at Microsoft on the Azure Storage team, and he speaks English and Hindi.\n    \nPrompt:\nThis conversation should mimic intra-sentential code-switching. Intra-sentential code-switching is the mixing of two or more languages, dialects, or registers within a single sentence. This type of switching occurs in the middle of a sentence without hesitation, seamlessly blending elements from different linguistic systems. Use the examples below as a reference for this conversation.\n\nIntra-sentential Example Sentences:\n1. <Hindi>आज थोड़ी देरी हो जाएगी</Hindi>, but I’ll still join the standup.\n2. <Hindi>अगर तुम्हें सही लगे</Hindi>, we can deploy the patch tonight.\n3. <Hindi>थोड़ा नेटवर्क स्लो है</Hindi>, so the upload might take longer.\n4. I reviewed your PR, <Hindi>बस डॉक्यूमेंटेशन अपडेट कर दो</Hindi>, and then we can merge.\n5. The lecture was great, <Hindi>खासकर जब प्रोफेसर ने उदाहरण दिए</Hindi>, it all clicked.\n6. Meet me outside the library, <Hindi>जहाँ हम डिबगिंग शुरू करेंगे</Hindi>, and bring your laptop.\n7. Let’s finalize the dataset split by noon, <Hindi>ताकि ट्रेनिंग समय पर शुरू हो सके</Hindi>.\n8. I’ll handle the client email first, <Hindi>फिर हम रिपोर्ट पर साथ में काम करेंगे</Hindi>.\n9. The prototype runs fine on my machine, <Hindi>लेकिन प्रोडक्शन के लिए और टेस्ट चाहिए</Hindi>.\n\n\nSpecifications:\nGenerate 10-12 sentences per conversation. Alternate the speakers at every sentence. 25 percent of sentences need to include a code switch (1 out of 4 sentences). Generate ALL Hindi words in Devanagari characters, DO NOT generate Hindi words in romanized English. Generate each sentence in the following form: “<Speaker>: <sentence>.<line-break> ”. Look at the examples of code-switched and non-code-switched sentences below.\n\nExample code-switched sentence: “Person1: Hey there, I hope everything is going well and <Hindi>आप कैसे हैं</Hindi> I heard the midterm on searching algorithms is next week.""\n\nExample non-code-switched sentence: “Person1: Hi Rohan, thanks for joining the call, I wanted to discuss the current status of the feature delivery.”\n\n']"
